subjectID,time_start_time_trial,time_end_time_trial,totalSequence,opposite_ans,rotation,correct_ans,thirds,time_diff_time_trial,log_error,inner_radius,judged_true,ans_percentage_diff,ans_trial,age,browser,browserVersion,comments,degree,monitor,participantCount,postId,screenHeight,screenWidth,sex,windowHeight,windowWidth
55,1441923154307,1441923158726,19,24,280.9767663,76,large,4419,0.1699250014,120,-1,-0.01315789474,75,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924178152,1441924182018,54,22,307.1849363,78,large,3866,1.087462841,90,2,0.02564102564,80,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924200493,1441924207774,57,86,171.8819009,14,small,7281,1.087462841,60,2,0.1428571429,16,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924185775,1441924200491,56,38,68.73140174,62,medium,14716,2.044394119,150,4,0.06451612903,66,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924164560,1441924170028,51,39,53.64467433,61,medium,5468,0.1699250014,60,-1,-0.01639344262,60,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924158176,1441924164558,50,69,83.06574052,31,small,6382,0.1699250014,150,-1,-0.03225806452,30,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924174506,1441924178150,53,13,82.72027795,87,large,3644,1.64385619,90,3,0.03448275862,90,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924170029,1441924174505,52,12,205.5257094,88,large,4476,1.64385619,60,-3,-0.03409090909,85,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924182020,1441924185773,55,27,296.3464211,73,large,3753,1.087462841,0,2,0.02739726027,75,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441924019670,1441924034034,37,43,334.5260004,57,medium,14364,1.087462841,30,-2,-0.0350877193,55,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441923146127,1441923154306,18,38,294.184011,62,medium,8179,-3,30,0,0,62,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
55,1441923219210,1441923223720,33,20,320.7626207,80,large,4510,-3,90,0,0,80,25-29,Chrome,44,,Bachelors,dontknow,223,ieerph8h,721,1366,Female,580,1353
56,1441906209691,1441906216746,30,84,334.4843707,16,small,7055,2.044394119,120,4,0.25,20,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906316962,1441906335794,42,34,263.1318145,66,medium,18832,0.1699250014,150,-1,-0.01515151515,65,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906131675,1441906143963,22,57,350.5164525,43,medium,12288,3.022367813,150,-8,-0.1860465116,35,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906252257,1441906264129,36,60,60.51340132,40,medium,11872,-3,90,0,0,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906247289,1441906252257,35,53,305.5953953,47,medium,4968,3.714245518,0,13,0.2765957447,60,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906222361,1441906228417,32,59,342.2353147,41,medium,6056,2.614709844,60,-6,-0.1463414634,35,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906152387,1441906165179,24,81,355.0916805,19,small,12792,7.883406986,30,236,12.42105263,255,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906165179,1441906176355,25,39,109.4406595,61,medium,11176,0.1699250014,30,-1,-0.01639344262,60,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906176355,1441906183259,26,30,146.4387713,70,large,6904,-3,0,0,0,70,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906183259,1441906191251,27,33,45.03240184,67,large,7992,2.832890014,120,-7,-0.1044776119,60,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906113995,1441906126987,20,18,245.7351532,82,large,12992,2.832890014,90,-7,-0.08536585366,75,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906126987,1441906131675,21,51,81.04331972,49,medium,4688,3.189824559,30,-9,-0.1836734694,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906379298,1441906388738,48,19,107.3739623,81,large,9440,3.475733431,30,-11,-0.1358024691,70,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906388738,1441906401194,49,69,161.5312363,31,small,12456,0.1699250014,120,-1,-0.03225806452,30,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906358194,1441906371682,46,81,116.7638702,19,small,13488,2.614709844,60,6,0.3157894737,25,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906143963,1441906152387,23,62,337.1943718,38,medium,8424,3.022367813,90,-8,-0.2105263158,30,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906343306,1441906350738,44,64,171.9716587,36,medium,7432,0.1699250014,120,-1,-0.02777777778,35,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906350738,1441906358194,45,63,328.877544,37,medium,7456,1.64385619,30,3,0.08108108108,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906191251,1441906198603,28,8,85.49900358,92,large,7352,1.64385619,30,3,0.03260869565,95,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906198603,1441906209691,29,20,338.1579331,80,large,11088,2.357552005,0,-5,-0.0625,75,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906289970,1441906310138,40,31,7.658915827,69,large,20168,0.1699250014,150,1,0.01449275362,70,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906310138,1441906316962,41,11,201.3193738,89,large,6824,2.044394119,0,-4,-0.04494382022,85,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905962755,1441905970595,1,4,325.3351049,96,large,7840,2.614709844,90,-6,-0.0625,90,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905954037,1441905962755,0,22,66.82499452,78,large,8718,1.64385619,0,-3,-0.03846153846,75,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905975435,1441905985139,3,64,174.4031649,36,medium,9704,2.044394119,60,4,0.1111111111,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905970596,1441905975435,2,45,285.9131567,55,medium,4839,2.357552005,60,-5,-0.09090909091,50,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905992323,1441905996995,5,97,57.85747997,3,small,4672,1.087462841,150,2,0.6666666667,5,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905985139,1441905992323,4,62,315.1160201,38,medium,7184,1.087462841,120,2,0.05263157895,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906007827,1441906018603,7,38,31.2291971,62,medium,10776,3.022367813,0,8,0.1290322581,70,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441905996995,1441906007827,6,12,274.3887599,88,large,10832,1.64385619,120,-3,-0.03409090909,85,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906028027,1441906034851,9,43,208.061038,57,medium,6824,2.832890014,150,-7,-0.1228070175,50,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906216746,1441906222361,31,15,124.1125469,85,large,5615,2.357552005,120,-5,-0.05882352941,80,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906335794,1441906343306,43,63,174.1561091,37,medium,7512,1.64385619,60,3,0.08108108108,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906278178,1441906289970,39,35,62.23583397,65,medium,11792,2.357552005,60,-5,-0.07692307692,60,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906238609,1441906247289,34,13,250.9174863,87,large,8680,2.832890014,150,-7,-0.08045977011,80,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906371682,1441906379298,47,94,41.8755223,6,small,7616,0.1699250014,0,-1,-0.1666666667,5,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906273657,1441906278178,38,44,304.21366,56,medium,4521,0.1699250014,150,-1,-0.01785714286,55,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906018603,1441906028027,8,22,87.82664853,78,large,9424,1.64385619,60,-3,-0.03846153846,75,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906081915,1441906087371,15,24,98.87376138,76,large,5456,2.044394119,150,4,0.05263157895,80,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906072659,1441906081915,14,14,11.22423453,86,large,9256,0.1699250014,0,-1,-0.01162790698,85,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906040147,1441906057811,11,24,122.7421799,76,large,17664,0.1699250014,90,-1,-0.01315789474,75,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906034851,1441906040147,10,89,129.4084406,11,small,5296,2.044394119,150,4,0.3636363636,15,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906068475,1441906072659,13,84,278.3555143,16,small,4184,2.044394119,60,4,0.25,20,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906057811,1441906068475,12,8,104.4238371,92,large,10664,1.087462841,30,-2,-0.02173913043,90,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906457978,,59,68,209.2401223,32,small,,1.087462841,0,-2,-0.0625,30,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906451962,1441906457978,58,20,320.0570365,80,large,6016,-3,30,0,0,80,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906092307,1441906098619,17,18,77.07690742,82,large,6312,1.087462841,0,-2,-0.0243902439,80,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906087371,1441906092307,16,49,295.5142527,51,medium,4936,3.475733431,150,-11,-0.2156862745,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906110587,1441906113995,19,96,245.3034031,4,small,3408,0.1699250014,90,1,0.25,5,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906433426,1441906437585,54,95,192.1855376,5,small,4159,-3,120,0,0,5,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906447570,1441906451962,57,48,293.8262686,52,medium,4392,1.087462841,90,-2,-0.03846153846,50,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906442890,1441906447570,56,38,276.2382494,62,medium,4680,1.64385619,90,3,0.04838709677,65,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906414754,1441906420970,51,75,13.68842664,25,small,6216,-3,90,0,0,25,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906401194,1441906414754,50,85,312.1426347,15,small,13560,2.357552005,30,5,0.3333333333,20,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906425434,1441906433426,53,86,12.167707,14,small,7992,2.614709844,60,6,0.4285714286,20,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906420970,1441906425434,52,87,198.8710487,13,small,4464,1.087462841,90,2,0.1538461538,15,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906437585,1441906442890,55,78,77.94744685,22,small,5305,1.64385619,30,3,0.1363636364,25,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906264129,1441906273657,37,43,327.9746617,57,medium,9528,1.64385619,120,3,0.05263157895,60,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906098619,1441906110587,18,27,136.0687151,73,large,11968,3.022367813,120,-8,-0.1095890411,65,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
56,1441906228417,1441906238609,33,59,133.1300642,41,medium,10192,0.1699250014,60,-1,-0.0243902439,40,25-29,Chrome,45,Leave feedback here,Masters,23 or larger,170,ieehjm2r,1050,1680,Female,987,1680
57,1441901937297,1441901938780,30,53,20.39964242,47,medium,1483,2.832890014,90,-7,-0.1489361702,40,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901957295,1441901958947,42,38,90.56881112,62,medium,1652,3.599912842,150,-12,-0.1935483871,50,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901925651,1441901928607,22,63,80.05699804,37,medium,2956,4.098032083,90,-17,-0.4594594595,20,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901948044,1441901949530,36,84,311.239164,16,small,1486,0.1699250014,30,-1,-0.0625,15,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901946624,1441901948044,35,31,159.6127924,69,large,1420,3.189824559,0,-9,-0.1304347826,60,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901940342,1441901943313,32,78,230.6854791,22,small,2971,1.087462841,120,-2,-0.09090909091,20,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901929721,1441901930904,24,95,160.0441524,5,small,1183,-3,150,0,0,5,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901930904,1441901932335,25,14,233.5666785,86,large,1431,2.614709844,90,-6,-0.06976744186,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901932336,1441901933843,26,22,280.1172472,78,large,1507,3.022367813,120,-8,-0.1025641026,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901933844,1441901935097,27,24,60.11670412,76,large,1253,4.011227255,90,-16,-0.2105263158,60,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901798250,1441901924216,20,18,95.00382369,82,large,125966,1.087462841,0,-2,-0.0243902439,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901924216,1441901925650,21,97,343.4153942,3,small,1434,1.087462841,120,2,0.6666666667,5,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901966023,1441901967539,48,39,289.2571408,61,medium,1516,3.189824559,60,9,0.1475409836,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901967540,1441901969117,49,64,308.7199558,36,medium,1577,4.400879436,60,-21,-0.5833333333,15,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901963256,1441901964588,46,43,67.35553714,57,medium,1332,3.714245518,30,13,0.2280701754,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901928608,1441901929720,23,87,189.8750315,13,small,1112,1.64385619,0,-3,-0.2307692308,10,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901960108,1441901961637,44,18,13.08432134,82,large,1529,1.087462841,150,-2,-0.0243902439,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901961638,1441901963255,45,27,104.310045,73,large,1617,2.832890014,150,7,0.09589041096,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901935098,1441901936197,28,44,290.9139458,56,medium,1099,2.614709844,90,-6,-0.1071428571,50,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901936197,1441901937297,29,59,328.4739985,41,medium,1100,0.1699250014,90,-1,-0.0243902439,40,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901954111,1441901956164,40,60,144.7057168,40,medium,2053,3.339850003,30,-10,-0.25,30,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901956165,1441901957294,41,64,39.84066962,36,medium,1129,2.614709844,60,-6,-0.1666666667,30,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901627377,1441901631815,1,51,38.73264983,49,medium,4438,3.475733431,150,11,0.2244897959,60,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901618884,1441901627377,0,33,302.0994169,67,large,8493,1.64385619,30,3,0.0447761194,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901635638,1441901639756,3,75,31.88548168,25,small,4118,3.339850003,60,-10,-0.4,15,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901631815,1441901635638,2,20,26.4824577,80,large,3823,-3,60,0,0,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901644030,1441901773045,5,59,109.2523233,41,medium,129015,4.400879436,90,-21,-0.512195122,20,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901639757,1441901644030,4,34,285.5911602,66,medium,4273,2.044394119,30,4,0.06060606061,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901775455,1441901776931,7,35,185.5433735,65,medium,1476,2.357552005,120,-5,-0.07692307692,60,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901773045,1441901775455,6,43,260.8574695,57,medium,2410,4.761551232,60,-27,-0.4736842105,30,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901778653,1441901780973,9,15,74.18209705,85,large,2320,2.357552005,120,-5,-0.05882352941,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901938781,1441901940341,31,20,272.3825434,80,large,1560,3.339850003,150,-10,-0.125,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901958948,1441901960107,43,49,312.2637631,51,medium,1159,0.1699250014,90,-1,-0.01960784314,50,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901952455,1441901954111,39,22,7.67619797,78,large,1656,1.087462841,0,2,0.02564102564,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901945006,1441901946623,34,94,124.3411867,6,small,1617,0.1699250014,60,-1,-0.1666666667,5,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901964589,1441901966022,47,84,99.57383998,16,small,1433,2.614709844,120,-6,-0.375,10,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901950872,1441901952454,38,30,84.97710337,70,large,1582,3.339850003,150,-10,-0.1428571429,60,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901776932,1441901778653,8,45,284.8918591,55,medium,1721,2.357552005,30,5,0.09090909091,60,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901789097,1441901790709,15,19,51.28256952,81,large,1612,0.1699250014,150,-1,-0.01234567901,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901787411,1441901789097,14,62,28.53673493,38,medium,1686,1.087462841,60,2,0.05263157895,40,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901782640,1441901784080,11,62,242.2872481,38,medium,1440,4.17990909,60,-18,-0.4736842105,20,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901780973,1441901782640,10,68,138.1464739,32,small,1667,3.599912842,120,-12,-0.375,20,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901785689,1441901787410,13,81,248.7655557,19,small,1721,2.044394119,0,-4,-0.2105263158,15,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901784081,1441901785689,12,57,232.387955,43,medium,1608,3.714245518,150,-13,-0.3023255814,30,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901986650,,59,8,75.86530332,92,large,,1.087462841,0,-2,-0.02173913043,90,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901982593,1441901986649,58,24,300.5824583,76,large,4056,2.044394119,30,4,0.05263157895,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901792055,1441901793670,17,13,110.6233684,87,large,1615,1.64385619,30,3,0.03448275862,90,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901790709,1441901792054,16,48,82.568493,52,medium,1345,1.087462841,0,-2,-0.03846153846,50,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901795744,1441901798249,19,4,128.7494385,96,large,2505,0.1699250014,90,-1,-0.01041666667,95,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901974838,1441901975882,54,96,331.775322,4,small,1044,0.1699250014,120,1,0.25,5,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901980960,1441901982592,57,86,183.3909775,14,small,1632,2.044394119,0,-4,-0.2857142857,10,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901977304,1441901980960,56,69,115.6789457,31,small,3656,0.1699250014,150,-1,-0.03225806452,30,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901970608,1441901971966,51,12,35.12111063,88,large,1358,3.022367813,0,-8,-0.09090909091,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901969118,1441901970608,50,11,265.8144439,89,large,1490,3.189824559,60,-9,-0.1011235955,80,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901973196,1441901974837,53,89,324.0606549,11,small,1641,0.1699250014,120,-1,-0.09090909091,10,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901971967,1441901973196,52,8,7.025945261,92,large,1229,1.087462841,30,-2,-0.02173913043,90,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901975882,1441901977303,55,38,153.6060322,62,medium,1421,3.022367813,120,8,0.1290322581,70,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901949530,1441901950872,37,85,330.3103392,15,small,1342,2.357552005,30,-5,-0.3333333333,10,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901793670,1441901795744,18,81,125.4388817,19,small,2074,3.189824559,90,-9,-0.4736842105,10,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
57,1441901943314,1441901945005,33,63,253.1466943,37,medium,1691,2.832890014,0,-7,-0.1891891892,30,25-29,Chrome,45,Thanks!,High School,dontknow,162,ieeeyb4v,1032,1920,Male,861,1745
58,1441758968660,1441758981044,30,35,118.7157191,65,medium,12384,2.357552005,90,5,0.07692307692,70,25-29,Chrome,45,,Bachelors,13,17,iec1tsm7,725,1280,Female,630,1280
58,1441759088501,1441759094545,42,11,36.36787154,89,large,6044,0.1699250014,150,1,0.01123595506,90,25-29,Chrome,45,,Bachelors,13,17,iec1tsm7,725,1280,Female,630,1280
58,1441758869256,1441758882773,22,15,358.7368163,85,large,13517,2.357552005,120,-5,-0.05882352941,80,25-29,Chrome,45,,Bachelors,13,17,iec1tsm7,725,1280,Female,630,1280
58,1441759025676,1441759040037,36,75,28.23483487,25,small,14361,2.832890014,60,-7,-0.28,18,25-29,Chrome,45,,Bachelors,13,17,iec1tsm7,725,1280,Female,630,1280
