subjectID,time_start_time_trial,time_end_time_trial,workerID,totalSequence,opposite_ans,rotation,correct_ans,thirds,time_diff_time_trial,chart_type,log_error,log_opposite,judged_true,ans_percentage_diff,ans_trial,thirds_given,ans_trial_opposite,Given_Pie_Chart_1,Correct_Pie_Chart_1,Given_Pie_Chart_2,Correct_Pie_Chart_2,Pie_Chart_Multiple_Choice_1,Multiple_Choice_Pie_Order_1,Given_Donut_Chart_1,Correct_Donut_Chart_1,Given_Donut_Chart_2,Correct_Donut_Chart_2,Donut_Chart_Multiple_Choice_1,Given_Arc_Length_Intro_1,Correct_Arc_Length_Intro_1,Given_Arc_Length_Intro_2,Correct_Arc_Length_Intro_2,Given_Pie_Angle_Intro_1,Correct_Pie_Angle_Intro_1,Given_Pie_Angle_Intro_2,Correct_Pie_Angle_Intro_2,Given_Donut_Angle_Intro_1,Correct_Donut_Angle_Intro_1,Given_Donut_Angle_Intro_2,Correct_Donut_Angle_Intro_2,Given_Area_Intro_1,Correct_Area_Intro_1,Given_Area_Intro_2,Correct_Area_Intro_2,Given_Pie_Chart_3,Correct_Pie_Chart_3,Given_Pie_Chart_4,Correct_Pie_Chart_4,Pie_Chart_Multiplle_Choice_2,Multiple_Choice_Pie_Order_2,Given_Donut_Chart_3,Correct_Donut_Chart_3,Given_Donut_Chart_4,Correct_Donut_Chart_4,Donut_Chart_Multiple_Choice_2,age,browser,browserVersion,degree,monitor,screenWidth,screenHeight,sex,windowHeight,windowWidth
51,1440181967392,1440181976918,18BF2C,50,63,221.6907488,37,medium,9526,Pie Angle Chart,1.64385619,4.531381461,3,0.08108108108,40,medium,60,67,61,33,37,Area,2,90,91,10,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Area,1,33,61,35,37,Area,50-59,Chrome,44,High School,21,1600,860,Female,799,1600
51,1440182008974,1440182016821,18BF2C,53,49,286.4463185,51,medium,7847,Pie Angle Chart,1.64385619,0.1699250014,-3,-0.05882352941,48,medium,52,67,61,33,37,Area,2,90,91,10,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Area,1,33,61,35,37,Area,50-59,Chrome,44,High School,21,1600,860,Female,799,1600
51,1440181992814,1440182008973,18BF2C,52,85,302.9263835,15,small,16159,Area Chart,2.357552005,2.357552005,5,0.3333333333,20,small,20,67,61,33,37,Area,2,90,91,10,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Area,1,33,61,35,37,Area,50-59,Chrome,44,High School,21,1600,860,Female,799,1600
51,1440182040006,1440182098737,18BF2C,55,22,94.00329578,78,large,58731,Arc-Length Chart,5.810571635,5.810571635,-56,-0.7179487179,22,small,22,67,61,33,37,Area,2,90,91,10,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Area,1,33,61,35,37,Area,50-59,Chrome,44,High School,21,1600,860,Female,799,1600
51,1440181299803,1440181305312,18BF2C,18,89,252.6533378,11,small,5509,Area Chart,1.64385619,1.64385619,3,0.2727272727,14,small,14,67,61,33,37,Area,2,90,91,10,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Area,1,33,61,35,37,Area,50-59,Chrome,44,High School,21,1600,860,Female,799,1600
51,1440181503022,1440181521407,18BF2C,33,69,172.4563032,31,small,18385,Donut Chart,2.044394119,2.044394119,4,0.1290322581,35,medium,35,67,61,33,37,Area,2,90,91,10,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,85,91,15,9,Area,1,33,61,35,37,Area,50-59,Chrome,44,High School,21,1600,860,Female,799,1600
52,1440029692866,1440029703468,1C3EB9,30,84,219.0525763,16,small,10602,Donut Chart,2.044394119,2.044394119,4,0.25,20,small,20,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029770921,1440029777717,1C3EB9,37,60,212.0808485,40,medium,6796,Pie Angle Chart,2.357552005,2.357552005,5,0.125,45,medium,45,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029631255,1440029641669,1C3EB9,22,12,55.83295162,88,large,10414,Arc-Length Chart,0.1699250014,0.1699250014,-1,-0.01136363636,87,large,87,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029762012,1440029770921,1C3EB9,36,64,270.5203626,36,medium,8909,Pie Angle Chart,0.1699250014,0.1699250014,-1,-0.02777777778,35,medium,35,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029912921,1440029917326,1C3EB9,60,18,121.4213654,82,large,4405,Pie Chart,1.64385619,1.64385619,3,0.03658536585,85,large,85,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029917327,1440029930127,1C3EB9,61,44,118.9413863,56,medium,12800,Pie Angle Chart,1.087462841,1.087462841,2,0.03571428571,58,medium,58,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029930128,1440029936642,1C3EB9,62,39,325.3367616,61,medium,6514,Donut Chart,2.044394119,2.044394119,4,0.06557377049,65,medium,65,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029936643,1440029941982,1C3EB9,63,48,300.2466091,52,medium,5339,Donut Chart,1.64385619,1.64385619,3,0.05769230769,55,medium,55,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029941983,1440029944638,1C3EB9,64,86,193.368428,14,small,2655,Donut Chart,0.1699250014,0.1699250014,1,0.07142857143,15,small,15,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029944639,,1C3EB9,65,96,211.1767131,4,small,,Pie Chart,2.044394119,2.044394119,4,1,8,small,8,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029717154,1440029721805,1C3EB9,32,75,184.9424068,25,small,4651,Area Chart,3.339850003,3.339850003,10,0.4,35,medium,35,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029800303,1440029807367,1C3EB9,42,81,203.0053621,19,small,7064,Donut Angle Chart,0.1699250014,0.1699250014,-1,-0.05263157895,18,small,18,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029646345,1440029653692,1C3EB9,24,19,106.0876887,81,large,7347,Arc-Length Chart,0.1699250014,0.1699250014,-1,-0.01234567901,80,large,80,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029653692,1440029661307,1C3EB9,25,35,66.39133967,65,medium,7615,Area Chart,3.339850003,3.339850003,-10,-0.1538461538,55,medium,55,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029661307,1440029671524,1C3EB9,26,20,47.75287257,80,large,10217,Arc-Length Chart,-3,-3,0,0,80,large,80,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029671525,1440029679782,1C3EB9,27,95,228.1827526,5,small,8257,Area Chart,2.357552005,2.357552005,5,1,10,small,10,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029618524,1440029623913,1C3EB9,20,57,9.205276212,43,medium,5389,Arc-Length Chart,1.64385619,1.64385619,-3,-0.06976744186,40,medium,40,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029623914,1440029631255,1C3EB9,21,97,324.3870402,3,small,7341,Area Chart,2.044394119,2.044394119,4,1.333333333,7,small,7,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029830653,1440029838826,1C3EB9,48,63,233.3465866,37,medium,8173,Arc-Length Chart,1.087462841,1.087462841,-2,-0.05405405405,35,medium,35,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029838826,1440029842625,1C3EB9,49,51,268.9342263,49,medium,3799,Pie Chart,2.044394119,2.044394119,-4,-0.08163265306,45,medium,45,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029819985,1440029823020,1C3EB9,46,85,359.3500316,15,small,3035,Pie Angle Chart,-3,-3,0,0,15,small,15,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029641669,1440029646345,1C3EB9,23,49,189.5714593,51,medium,4676,Pie Chart,0.1699250014,0.1699250014,-1,-0.01960784314,50,medium,50,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029810315,1440029814985,1C3EB9,44,94,178.3695307,6,small,4670,Donut Angle Chart,2.044394119,2.044394119,4,0.6666666667,10,small,10,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029814986,1440029819984,1C3EB9,45,84,114.2501717,16,small,4998,Pie Chart,0.1699250014,0.1699250014,-1,-0.0625,15,small,15,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029679782,1440029682474,1C3EB9,28,43,28.31018876,57,medium,2692,Area Chart,2.832890014,2.832890014,-7,-0.1228070175,50,medium,50,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029682475,1440029692865,1C3EB9,29,68,304.9079506,32,small,10390,Donut Angle Chart,1.64385619,1.64385619,3,0.09375,35,medium,35,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029789879,1440029794588,1C3EB9,40,11,67.72030726,89,large,4709,Pie Chart,0.1699250014,0.1699250014,1,0.01123595506,90,large,90,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029794589,1440029800302,1C3EB9,41,13,244.5248436,87,large,5713,Donut Angle Chart,1.087462841,1.087462841,-2,-0.02298850575,85,large,85,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029745767,1440029762011,1C3EB9,35,24,298.636663,76,large,16244,Area Chart,2.044394119,2.044394119,4,0.05263157895,80,large,80,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029703470,1440029717154,1C3EB9,31,22,11.67258798,78,large,13684,Donut Angle Chart,-3,-3,0,0,78,large,78,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029807368,1440029810313,1C3EB9,43,33,35.0730871,67,large,2945,Area Chart,3.599912842,3.599912842,-12,-0.1791044776,55,medium,55,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029740106,1440029745766,1C3EB9,34,53,94.10179085,47,medium,5660,Arc-Length Chart,1.087462841,1.087462841,-2,-0.04255319149,45,medium,45,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029823020,1440029830652,1C3EB9,47,30,125.4603067,70,large,7632,Donut Chart,2.357552005,2.357552005,5,0.07142857143,75,large,75,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029783361,1440029789878,1C3EB9,39,63,64.89356565,37,medium,6517,Donut Angle Chart,2.832890014,2.832890014,-7,-0.1891891892,30,small,30,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029777718,1440029783360,1C3EB9,38,62,318.230389,38,medium,5642,Pie Chart,2.832890014,2.832890014,7,0.1842105263,45,medium,45,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029908299,1440029912920,1C3EB9,59,34,218.6005163,66,medium,4621,Arc-Length Chart,0.1699250014,0.1699250014,-1,-0.01515151515,65,medium,65,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029900580,1440029908298,1C3EB9,58,38,127.4409879,62,medium,7718,Donut Chart,1.64385619,1.64385619,3,0.04838709677,65,medium,65,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029610901,1440029618523,1C3EB9,19,89,107.0630789,11,small,7622,Pie Angle Chart,3.189824559,3.189824559,9,0.8181818182,20,small,20,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029870613,1440029876105,1C3EB9,54,87,49.12102757,13,small,5492,Donut Angle Chart,2.357552005,2.357552005,5,0.3846153846,18,small,18,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029888562,1440029900579,1C3EB9,57,31,251.129807,69,large,12017,Arc-Length Chart,2.614709844,2.614709844,6,0.08695652174,75,large,75,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029884929,1440029888561,1C3EB9,56,8,199.5019351,92,large,3632,Donut Angle Chart,1.087462841,1.087462841,-2,-0.02173913043,90,large,90,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029848902,1440029859634,1C3EB9,51,81,265.9857303,19,small,10732,Pie Angle Chart,0.1699250014,0.1699250014,-1,-0.05263157895,18,small,18,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029842626,1440029848901,1C3EB9,50,8,11.05688171,92,large,6275,Pie Angle Chart,-3,-3,0,0,92,large,92,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029864634,1440029870612,1C3EB9,53,59,56.92704345,41,medium,5978,Donut Chart,1.64385619,1.64385619,-3,-0.07317073171,38,medium,38,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029859635,1440029864633,1C3EB9,52,78,143.5205089,22,small,4998,Donut Chart,2.044394119,2.044394119,-4,-0.1818181818,18,small,18,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029876105,1440029884928,1C3EB9,55,18,46.97251545,82,large,8823,Pie Chart,1.64385619,1.64385619,3,0.03658536585,85,large,85,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029603534,1440029610900,1C3EB9,18,38,20.11428019,62,medium,7366,Area Chart,2.832890014,2.832890014,-7,-0.1129032258,55,medium,55,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
52,1440029721806,1440029740105,1C3EB9,33,69,121.7428426,31,small,18299,Pie Angle Chart,0.1699250014,0.1699250014,-1,-0.03225806452,30,small,30,90,91,10,9,Area,1,60,61,40,37,Arc-Length,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,63,61,37,37,Angle,2,90,91,10,9,Area,18-24,Chrome,44,High School,23 or larger,2048,1122,Male,1009,1008
53,1440454575611,1440454597731,81E60B,30,86,249.9815542,14,small,22120,Pie Angle Chart,6.152284842,0.1699250014,71,5.071428571,85,large,15,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454680771,1440454686371,81E60B,37,13,299.2995299,87,large,5600,Donut Chart,1.64385619,1.64385619,3,0.03448275862,90,large,90,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454235699,1440454490147,81E60B,22,39,321.6795691,61,medium,254448,Area Chart,0.1699250014,0.1699250014,-1,-0.01639344262,60,medium,60,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454674243,1440454680770,81E60B,36,78,42.70663116,22,small,6527,Pie Angle Chart,5.861086906,1.087462841,58,2.636363636,80,large,20,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454831579,1440454841082,81E60B,60,35,38.35393022,65,medium,9503,Area Chart,2.357552005,2.357552005,5,0.07692307692,70,large,70,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454841083,1440454846787,81E60B,61,38,312.2243344,62,medium,5704,Donut Chart,0.1699250014,0.1699250014,-1,-0.01612903226,61,medium,61,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454846787,1440454851858,81E60B,62,8,25.42418484,92,large,5071,Donut Chart,1.087462841,1.087462841,-2,-0.02173913043,90,large,90,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454851859,1440454871442,81E60B,63,45,171.1091293,55,medium,19583,Arc-Length Chart,-3,-3,0,0,55,medium,55,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454871443,1440454920362,81E60B,64,68,218.4080382,32,small,48919,Area Chart,3.022367813,3.022367813,8,0.25,40,medium,40,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454920363,,81E60B,65,85,167.9321228,15,small,,Pie Chart,2.357552005,2.357552005,5,0.3333333333,20,small,20,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454606627,1440454628082,81E60B,32,81,213.2189476,19,small,21455,Area Chart,2.614709844,2.614709844,-6,-0.3157894737,13,small,13,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454705379,1440454709563,81E60B,42,69,3.311026767,31,small,4184,Arc-Length Chart,2.044394119,2.044394119,4,0.1290322581,35,medium,35,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454512971,1440454518986,81E60B,24,96,333.0641725,4,small,6015,Arc-Length Chart,2.044394119,2.044394119,4,1,8,small,8,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454518987,1440454522923,81E60B,25,48,15.56133223,52,medium,3936,Area Chart,-3,-3,0,0,52,medium,52,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
53,1440454522924,1440454534643,81E60B,26,34,137.8661295,66,medium,11719,Donut Angle Chart,5.174925683,2.044394119,-36,-0.5454545455,30,small,70,60,61,30,37,Angle,2,13,91,13,9,Area,21,21,73,73,18,18,77,77,8,8,82,82,14,14,67,67,90,91,10,9,Angle,1,60,61,35,37,Angle,25-29,Chrome,44,Bachelors,23 or larger,1920,1040,Female,979,1920
